File,Stato,Totale feature,Feature invalide
Sardegna\G043_OLLASTRA SIMAXIS_ple.gml,Valido,4720,0
Sardegna\G044_OLLOLAI_ple.gml,Valido,4108,0
Sardegna\G046_OLMEDO_ple.gml,Valido,5256,0
Sardegna\G058_OLZAI_ple.gml,Valido,5089,0
Sardegna\G064_ONANI_ple.gml,Valido,3475,0
Sardegna\G070_ONIFAI_ple.gml,Valido,5897,0
Sardegna\G071_ONIFERI_ple.gml,Valido,2565,0
Sardegna\G084_ORANI_ple.gml,Valido,8639,0
Sardegna\G097_ORGOSOLO_ple.gml,Valido,14883,0
Sardegna\G113_ORISTANO_ple.gml,Valido,29481,0
Sardegna\G119_OROSEI_ple.gml,Valido,28081,0
Sardegna\G120_OROTELLI_ple.gml,Valido,5506,0
Sardegna\G122_ORROLI_ple.gml,Valido,10381,0
Sardegna\G133_ORTACESUS_ple.gml,Valido,4480,0
Sardegna\G146_ORTUERI_ple.gml,Valido,8472,0
Sardegna\G147_ORUNE_ple.gml,Valido,4406,0
Sardegna\G153_OSCHIRI_ple.gml,Valido,10849,0
Sardegna\G154_OSIDDA_ple.gml,Valido,1739,0
Sardegna\G156_OSILO_ple.gml,Contiene geometrie invalide,14655,1
Sardegna\G158_OSINI_ple.gml,Valido,5768,0
Sardegna\G178_OSSI_ple.gml,Valido,10440,0
Sardegna\G191_OTTANA_ple.gml,Contiene geometrie invalide,8877,2
Sardegna\G201_OVODDA_ple.gml,Valido,6356,0
Sardegna\G203_OZIERI_ple.gml,Valido,18775,0
Sardegna\G207_PABILLONIS_ple.gml,Contiene geometrie invalide,11065,3
Sardegna\G225_PADRIA_ple.gml,Valido,5105,0
Sardegna\G258_PALAU_ple.gml,Valido,7945,0
Sardegna\G286_PALMAS ARBOREA_ple.gml,Valido,6498,0
Sardegna\G287_SAN GIOVANNI SUERGIU_ple.gml,Contiene geometrie invalide,25511,2
Sardegna\G376_PATTADA_ple.gml,Valido,9543,0
Sardegna\G379_PAU_ple.gml,Contiene geometrie invalide,3163,1
Sardegna\G382_PAULI ARBAREI_ple.gml,Valido,4552,0
Sardegna\G383_SAN NICOLO` GERREI_ple.gml,Valido,4471,0
Sardegna\G384_PAULILATINO_ple.gml,Contiene geometrie invalide,13258,1
Sardegna\G445_PERDASDEFOGU_ple.gml,Valido,6033,0
Sardegna\G446_PERDAXIUS_ple.gml,Valido,7163,0
Sardegna\G450_PERFUGAS_ple.gml,Contiene geometrie invalide,8429,1
Sardegna\G669_PIMENTEL_ple.gml,Valido,4380,0
Sardegna\G740_PLOAGHE_ple.gml,Valido,12596,0
Sardegna\G817_POMPU_ple.gml,Valido,2339,0
Sardegna\G922_PORTOSCUSO_ple.gml,Valido,9397,0
Sardegna\G924_PORTO TORRES_ple.gml,Valido,11099,0
Sardegna\G929_POSADA_ple.gml,Contiene geometrie invalide,8184,2
Sardegna\G962_POZZOMAGGIORE_ple.gml,Valido,8432,0
Sardegna\H088_PULA_ple.gml,Valido,15882,0
Sardegna\H095_PUTIFIGARI_ple.gml,Valido,2888,0
Sardegna\H118_QUARTU SANT`ELENA_ple.gml,Valido,53137,0
Sardegna\H119_QUARTUCCIU_ple.gml,Valido,17264,0
Sardegna\H301_RIOLA SARDO_ple.gml,Valido,13972,0
Sardegna\H507_ROMANA_ple.gml,Valido,4145,0
Sardegna\H659_SADALI_ple.gml,Contiene geometrie invalide,6095,1
Sardegna\H661_SAGAMA_ple.gml,Valido,3441,0
Sardegna\H738_SAMASSI_ple.gml,Valido,23217,0
Sardegna\H739_SAMATZAI_ple.gml,Valido,6772,0
Sardegna\H756_SAMUGHEO_ple.gml,Contiene geometrie invalide,13273,1
Sardegna\H766_SAN BASILIO_ple.gml,Valido,5735,0
Sardegna\H848_AGLIENTU_ple.gml,Valido,10401,0
Sardegna\H856_SAN GAVINO MONREALE_ple.gml,Valido,27624,0
Sardegna\H974_SANLURI_ple.gml,Valido,26421,0
Sardegna\I118_VILLA SAN PIETRO_ple.gml,Valido,4403,0
Sardegna\I166_SAN SPERATE_ple.gml,Valido,18507,0
Sardegna\I182_SANTADI_ple.gml,Valido,13492,0
Sardegna\I205_SANTA GIUSTA_ple.gml,Contiene geometrie invalide,13043,1
Sardegna\I271_SANT`ANDREA FRIUS_ple.gml,Valido,5573,0
Sardegna\I294_SANT`ANTIOCO_ple.gml,Valido,23769,0
Sardegna\I298_SANT`ANTONIO RUINAS_ple.gml,Valido,2617,0
Sardegna\I312_SANTA TERESA GALLURA_ple.gml,Valido,15389,0
Sardegna\I329_SAN TEODORO_ple.gml,Valido,19751,0
Sardegna\I374_SANTU LUSSURGIU_ple.gml,Contiene geometrie invalide,10998,1
Sardegna\I384_SAN VERO MILIS_ple.gml,Valido,21594,0
Sardegna\I402_SAN VITO_ple.gml,Valido,20799,0
Sardegna\I428_SARDARA_ple.gml,Valido,23596,0
Sardegna\I443_SARROCH_ple.gml,Valido,10575,0
Sardegna\I448_SARULE_ple.gml,Valido,8756,0
Sardegna\I452_SASSARI_ple.gml,Contiene geometrie invalide,90134,1
Sardegna\I503_SCANO DI MONTIFERRO_ple.gml,Contiene geometrie invalide,11516,2
Sardegna\I564_SEDILO_ple.gml,Contiene geometrie invalide,13086,1
Sardegna\I565_SEDINI_ple.gml,Valido,4543,0
Sardegna\I570_SEGARIU_ple.gml,Valido,5275,0
Sardegna\I580_SELARGIUS_ple.gml,Valido,29559,0
Sardegna\I582_SELEGAS_ple.gml,Valido,4813,0
Sardegna\I598_SEMESTENE_ple.gml,Valido,5219,0
Sardegna\I605_SENEGHE_ple.gml,Valido,11318,0
Sardegna\I609_SENIS_ple.gml,Valido,3329,0
Sardegna\I613_SENNARIOLO_ple.gml,Valido,2575,0
Sardegna\I614_SENNORI_ple.gml,Valido,9355,0
Sardegna\I615_SENORBI`_ple.gml,Valido,13538,0
Sardegna\I624_SERDIANA_ple.gml,Valido,9648,0
Sardegna\I647_SERRAMANNA_ple.gml,Valido,26740,0
Sardegna\I667_SERRENTI_ple.gml,Valido,19350,0
Sardegna\I668_SERRI_ple.gml,Valido,3186,0
Sardegna\I695_SESTU_ple.gml,Valido,28568,0
Sardegna\I699_SETTIMO SAN PIETRO_ple.gml,Valido,11792,0
Sardegna\I705_SETZU_ple.gml,Valido,2040,0
Sardegna\I706_SEUI_ple.gml,Valido,8676,0
Sardegna\I707_SEULO_ple.gml,Valido,4484,0
Sardegna\I717_SIAMAGGIORE_ple.gml,Valido,3865,0
Sardegna\I718_SIAMANNA_ple.gml,Valido,3515,0
Sardegna\I721_SIAPICCIA_ple.gml,Valido,2684,0
Sardegna\I724_SIDDI_ple.gml,Valido,4585,0
Sardegna\I730_SILANUS_ple.gml,Valido,9673,0
Sardegna\I732_SILIGO_ple.gml,Valido,6142,0
Sardegna\I734_SILIQUA_ple.gml,Valido,14308,0
Sardegna\I735_SILIUS_ple.gml,Valido,4858,0
Sardegna\I742_SIMALA_ple.gml,Valido,3103,0
Sardegna\I743_SIMAXIS_ple.gml,Valido,7818,0
Sardegna\I748_SINDIA_ple.gml,Valido,6298,0
Sardegna\I749_SINI_ple.gml,Valido,5023,0
Sardegna\I751_SINISCOLA_ple.gml,Valido,31755,0
Sardegna\I752_SINNAI_ple.gml,Valido,29938,0
Sardegna\I757_SIRIS_ple.gml,Valido,2078,0
Sardegna\I765_SIURGUS DONIGALA_ple.gml,Valido,7969,0
Sardegna\I778_SODDI_ple.gml,Valido,1935,0
Sardegna\I791_SOLARUSSA_ple.gml,Valido,6953,0
Sardegna\I797_SOLEMINIS_ple.gml,Valido,4473,0
Sardegna\I851_SORGONO_ple.gml,Valido,5199,0
Sardegna\I861_SORRADILE_ple.gml,Valido,4544,0
Sardegna\I863_SORSO_ple.gml,Valido,25608,0
Sardegna\I995_SUELLI_ple.gml,Valido,5580,0
Sardegna\L006_SUNI_ple.gml,Valido,9707,0
Sardegna\L023_TADASUNI_ple.gml,Valido,2311,0
Sardegna\L036_TALANA_ple.gml,Valido,3956,0
Sardegna\L088_TELTI_ple.gml,Contiene geometrie invalide,7945,2
Sardegna\L093_TEMPIO PAUSANIA_ple.gml,Valido,20165,0
Sardegna\L122_TERRALBA_ple.gml,Valido,28753,0
Sardegna\L140_TERTENIA_ple.gml,Contiene geometrie invalide,16298,1
Sardegna\L153_TETI_ple.gml,Valido,4222,0
Sardegna\L154_TEULADA_ple.gml,Contiene geometrie invalide,14937,2
Sardegna\L158_THIESI_ple.gml,Valido,9310,0
Sardegna\L160_TIANA_ple.gml,Valido,3538,0
Sardegna\L172_TINNURA_ple.gml,Valido,1684,0
Sardegna\L180_TISSI_ple.gml,Valido,3401,0
Sardegna\L202_TONARA_ple.gml,Valido,10407,0
Sardegna\L231_TORPE`_ple.gml,Valido,10899,0
Sardegna\L235_TORRALBA_ple.gml,Valido,5365,0
Sardegna\L321_TRAMATZA_ple.gml,Valido,5776,0
Sardegna\L337_TRATALIAS_ple.gml,Valido,4113,0
Sardegna\L393_TRESNURAGHES_ple.gml,Valido,7519,0
Sardegna\L423_TRIEI_ple.gml,Valido,4643,0
Sardegna\L428_TRINITA` AGULTU VIGNOLA_ple.gml,Valido,11815,0
Sardegna\L463_TUILI_ple.gml,Contiene geometrie invalide,7825,1
Sardegna\L464_TULA_ple.gml,Valido,4716,0
Sardegna\L473_TURRI_ple.gml,Valido,4246,0
Sardegna\L488_ULA` TIRSO_ple.gml,Valido,5522,0
Sardegna\L489_ULASSAI_ple.gml,Valido,7570,0
Sardegna\L496_URAS_ple.gml,Valido,21474,0
Sardegna\L503_URI_ple.gml,Valido,6740,0
Sardegna\L506_URZULEI_ple.gml,Valido,3261,0
Sardegna\L508_USELLUS_ple.gml,Valido,6385,0
Sardegna\L509_USINI_ple.gml,Valido,7285,0
Sardegna\L512_USSANA_ple.gml,Valido,7685,0
Sardegna\L513_USSARAMANNA_ple.gml,Valido,4885,0
Sardegna\L514_USSASSAI_ple.gml,Valido,6655,0
Sardegna\L521_UTA_ple.gml,Contiene geometrie invalide,20030,2
Sardegna\L604_VALLEDORIA_ple.gml,Valido,9240,0
Sardegna\L613_VALLERMOSA_ple.gml,Valido,10141,0
Sardegna\L924_VILLACIDRO_ple.gml,Valido,38736,0
Sardegna\L953_VILLAGRANDE STRISAILI_ple.gml,Valido,10166,0
Sardegna\L966_VILLAMAR_ple.gml,Valido,13489,0
Sardegna\L968_VILLAMASSARGIA_ple.gml,Valido,13001,0
Sardegna\L986_VILLANOVAFORRU_ple.gml,Valido,4712,0
Sardegna\L987_VILLANOVAFRANCA_ple.gml,Valido,7288,0
Sardegna\L989_VILLANOVA MONTELEONE_ple.gml,Valido,11750,0
Sardegna\L991_VILLANOVA TRUSCHEDU_ple.gml,Valido,2414,0
Sardegna\L992_VILLANOVATULO_ple.gml,Contiene geometrie invalide,4830,1
Sardegna\L998_VILLAPUTZU_ple.gml,Valido,16556,0
Sardegna\M016_VILLASALTO_ple.gml,Valido,12725,0
Sardegna\M025_VILLASOR_ple.gml,Valido,24009,0
Sardegna\M026_VILLASPECIOSA_ple.gml,Valido,7094,0
Sardegna\M030_VILLA URBANA_ple.gml,Valido,7461,0
Sardegna\M153_ZEDDIANI_ple.gml,Valido,6332,0
Sardegna\M168_ZERFALIU_ple.gml,Valido,3762,0
Sardegna\M209_SANT`ANNA ARRESI_ple.gml,Valido,12546,0
Sardegna\M214_BADESI_ple.gml,Valido,9336,0
Sardegna\M259_VIDDALBA_ple.gml,Valido,5436,0
Sardegna\M270_MASAINAS_ple.gml,Valido,7815,0
Sardegna\M274_GOLFO ARANCI_ple.gml,Valido,6348,0
Sardegna\M275_LOIRI PORTO S. PAOLO_ple.gml,Contiene geometrie invalide,13333,1
Sardegna\M276_S. ANTONIO DI GALLURA_ple.gml,Contiene geometrie invalide,6353,1
Sardegna\M278_VILLAPERUCCIO_ple.gml,Valido,5135,0
Sardegna\M282_TERGU_ple.gml,Valido,2665,0
Sardegna\M284_S. MARIA COGHINAS_ple.gml,Valido,4755,0
Sardegna\M285_CARDEDU_ple.gml,Valido,8477,0
Sardegna\M288_CASTIADAS_ple.gml,Valido,12010,0
Sardegna\M290_STINTINO_ple.gml,Valido,7408,0
Sardegna\M291_PISCINAS_ple.gml,Valido,2837,0
Sardegna\M292_ERULA_ple.gml,Valido,3963,0
Sardegna\M301_PADRU_ple.gml,Valido,10970,0
Sicilia\A014_ACATE_ple.gml,Valido,27293,0
Sicilia\A025_ACI BONACCORSI_ple.gml,Valido,2545,0
Sicilia\A026_ACI CASTELLO_ple.gml,Valido,8879,0
Sicilia\A027_ACI CATENA_ple.gml,Valido,7990,0
Sicilia\A028_ACIREALE_ple.gml,Valido,32443,0
Sicilia\A029_ACI SANT`ANTONIO_ple.gml,Valido,12342,0
Sicilia\A049_ACQUAVIVA PLATANI_ple.gml,Valido,8127,0
Sicilia\A056_ADRANO_ple.gml,Contiene geometrie invalide,38527,1
Sicilia\A070_AGIRA_ple.gml,Contiene geometrie invalide,29860,2
Sicilia\A089_AGRIGENTO_ple.gml,Contiene geometrie invalide,67701,1
Sicilia\A098_AIDONE_ple.gml,Valido,24445,0
Sicilia\A176_ALCAMO_ple.gml,Valido,86005,0
Sicilia\A177_ALCARA LI FUSI_ple.gml,Valido,10128,0
Sicilia\A181_ALESSANDRIA DELLA ROCCA_ple.gml,Valido,20333,0
Sicilia\A194_ALI`_ple.gml,Valido,7853,0
Sicilia\A195_ALIA_ple.gml,Valido,15972,0
Sicilia\A201_ALI` TERME_ple.gml,Valido,6151,0
Sicilia\A202_ALIMENA_ple.gml,Valido,11490,0
Sicilia\A203_ALIMINUSA_ple.gml,Valido,7397,0
Sicilia\A229_ALTAVILLA MILICIA_ple.gml,Valido,19078,0
Sicilia\A239_ALTOFONTE_ple.gml,Valido,19084,0
Sicilia\A313_ANTILLO_ple.gml,Valido,12028,0
Sicilia\A351_ARAGONA_ple.gml,Contiene geometrie invalide,29842,4
Sicilia\A478_ASSORO_ple.gml,Valido,24330,0
Sicilia\A494_AUGUSTA_ple.gml,Contiene geometrie invalide,39614,5
Sicilia\A522_AVOLA_ple.gml,Valido,35428,0
Sicilia\A546_BAGHERIA_ple.gml,Valido,38893,0
Sicilia\A592_BALESTRATE_ple.gml,Contiene geometrie invalide,9726,1
Sicilia\A638_BARCELLONA POZZO GOTTO_ple.gml,Valido,57713,0
Sicilia\A676_BARRAFRANCA_ple.gml,Contiene geometrie invalide,27105,1
Sicilia\A698_BASICO`_ple.gml,Valido,8249,0
Sicilia\A719_BAUCINA_ple.gml,Valido,16712,0
Sicilia\A764_BELMONTE MEZZAGNO_ple.gml,Valido,15990,0
Sicilia\A766_BELPASSO_ple.gml,Contiene geometrie invalide,42254,1
Sicilia\A841_BIANCAVILLA_ple.gml,Contiene geometrie invalide,31440,1
Sicilia\A882_BISACQUINO_ple.gml,Valido,25541,0
Sicilia\A896_BIVONA_ple.gml,Contiene geometrie invalide,16754,1
Sicilia\A946_BOLOGNETTA_ple.gml,Valido,13376,0
Sicilia\A957_BOMPENSIERE_ple.gml,Valido,4434,0
Sicilia\A958_BOMPIETRO_ple.gml,Valido,15547,0
Sicilia\A991_BORGETTO_ple.gml,Contiene geometrie invalide,15698,1
Sicilia\B198_BROLO_ple.gml,Valido,7701,0
Sicilia\B202_BRONTE_ple.gml,Contiene geometrie invalide,42718,1
Sicilia\B237_BUCCHERI_ple.gml,Valido,16343,0
Sicilia\B275_BURGIO_ple.gml,Valido,11900,0
Sicilia\B287_BUSCEMI_ple.gml,Contiene geometrie invalide,12415,2
Sicilia\B288_BUSETO PALIZZOLO_ple.gml,Contiene geometrie invalide,19588,2
Sicilia\B302_BUTERA_ple.gml,Valido,40160,0
Sicilia\B315_CACCAMO_ple.gml,Contiene geometrie invalide,47658,3
Sicilia\B377_CALAMONACI_ple.gml,Valido,7509,0
Sicilia\B381_CALASCIBETTA_ple.gml,Valido,20127,0
Sicilia\B384_CALATABIANO_ple.gml,Valido,11511,0
Sicilia\B385_CALATAFIMI SEGESTA_ple.gml,Contiene geometrie invalide,43993,1
Sicilia\B427_CALTABELLOTTA_ple.gml,Contiene geometrie invalide,31657,1
Sicilia\B428_CALTAGIRONE_ple.gml,Contiene geometrie invalide,87859,6
Sicilia\B429_CALTANISSETTA_ple.gml,Contiene geometrie invalide,78182,4
Sicilia\B430_CALTAVUTURO_ple.gml,Contiene geometrie invalide,20818,2
Sicilia\B460_CAMASTRA_ple.gml,Valido,7369,0
Sicilia\B486_CAMMARATA_ple.gml,Contiene geometrie invalide,27474,1
Sicilia\B520_CAMPOBELLO DI LICATA_ple.gml,Contiene geometrie invalide,27487,1
Sicilia\B521_CAMPOBELLO DI MAZARA_ple.gml,Contiene geometrie invalide,40906,2
Sicilia\B532_CAMPOFELICE DI ROCCELLA_ple.gml,Valido,10723,0
Sicilia\B533_CAMPOFELICE DI FITALIA_ple.gml,Valido,5683,0
Sicilia\B535_CAMPOFIORITO_ple.gml,Valido,5685,0
Sicilia\B537_CAMPOFRANCO_ple.gml,Valido,8939,0
Sicilia\B556_CAMPOREALE_ple.gml,Valido,13824,0
Sicilia\B561_CAMPOROTONDO ETNEO_ple.gml,Valido,4027,0
Sicilia\B602_CANICATTI`_ple.gml,Contiene geometrie invalide,47169,3
Sicilia\B603_CANICATTINI BAGNI_ple.gml,Contiene geometrie invalide,8907,1
Sicilia\B645_CAPACI_ple.gml,Valido,6753,0
Sicilia\B660_CAPIZZI_ple.gml,Valido,9959,0
Sicilia\B666_CAPO D`ORLANDO_ple.gml,Valido,20347,0
Sicilia\B695_CAPRI LEONE_ple.gml,Valido,4927,0
Sicilia\B780_CARINI_ple.gml,Valido,50122,0
Sicilia\B787_CARLENTINI_ple.gml,Contiene geometrie invalide,35633,2
Sicilia\B804_CARONIA_ple.gml,Valido,18897,0
Sicilia\B918_CASALVECCHIO SICULO_ple.gml,Valido,14989,0
Sicilia\C006_CASSARO_ple.gml,Contiene geometrie invalide,6925,1
Sicilia\C051_CASTELL`UMBERTO_ple.gml,Valido,14318,0
Sicilia\C067_CASTELBUONO_ple.gml,Valido,23972,0
Sicilia\C074_CASTELDACCIA_ple.gml,Valido,21422,0
Sicilia\C091_CASTEL DI IUDICA_ple.gml,Valido,14168,0
Sicilia\C094_CASTEL DI LUCIO_ple.gml,Valido,6916,0
Sicilia\C130_CASTELLAMMARE DEL GOLFO_ple.gml,Valido,39474,0
Sicilia\C135_CASTELLANA SICULA_ple.gml,Valido,13615,0
Sicilia\C210_CASTELMOLA_ple.gml,Valido,9602,0
Sicilia\C275_CASTELTERMINI_ple.gml,Contiene geometrie invalide,19239,3
Sicilia\C286_CASTELVETRANO_ple.gml,Valido,71096,0
Sicilia\C297_CASTIGLIONE DI SICILIA_ple.gml,Valido,29186,0
Sicilia\C341_CASTROFILIPPO_ple.gml,Valido,10473,0
Sicilia\C342_ENNA_ple.gml,Valido,56068,0
Sicilia\C344_CASTRONUOVO DI SICILIA_ple.gml,Valido,24359,0
Sicilia\C347_CASTROREALE_ple.gml,Valido,15132,0
Sicilia\C351_CATANIA_ple.gml,Valido,64283,0
Sicilia\C353_CATENANUOVA_ple.gml,Valido,5762,0
Sicilia\C356_CATTOLICA ERACLEA_ple.gml,Valido,15459,0
Sicilia\C420_CEFALA` DIANA_ple.gml,Valido,4763,0
Sicilia\C421_CEFALU`_ple.gml,Valido,32786,0
Sicilia\C471_CENTURIPE_ple.gml,Valido,35714,0
Sicilia\C480_CERAMI_ple.gml,Valido,12856,0
Sicilia\C496_CERDA_ple.gml,Contiene geometrie invalide,13381,4
Sicilia\C568_CESARO`_ple.gml,Valido,13068,0
Sicilia\C612_CHIARAMONTE GULFI_ple.gml,Contiene geometrie invalide,35443,1
Sicilia\C654_CHIUSA SCLAFANI_ple.gml,Valido,22573,0
Sicilia\C668_CIANCIANA_ple.gml,Valido,11832,0
Sicilia\C696_CIMINNA_ple.gml,Contiene geometrie invalide,20658,3
Sicilia\C708_CINISI_ple.gml,Valido,22974,0
Sicilia\C871_COLLESANO_ple.gml,Valido,17852,0
Sicilia\C927_COMISO_ple.gml,Valido,36533,0
Sicilia\C928_COMITINI_ple.gml,Valido,5519,0
Sicilia\C956_CONDRO`_ple.gml,Valido,4829,0
Sicilia\C968_CONTESSA ENTELLINA_ple.gml,Contiene geometrie invalide,15513,2
Sicilia\D009_CORLEONE_ple.gml,Contiene geometrie invalide,45040,1
Sicilia\D234_CUSTONACI_ple.gml,Valido,18821,0
Sicilia\D267_DELIA_ple.gml,Valido,7224,0
Sicilia\D423_ERICE_ple.gml,Contiene geometrie invalide,20798,1
Sicilia\D474_FALCONE_ple.gml,Valido,5516,0
Sicilia\D514_FAVARA_ple.gml,Contiene geometrie invalide,38057,1
Sicilia\D518_FAVIGNANA_ple.gml,Valido,7471,0
Sicilia\D540_FERLA_ple.gml,Contiene geometrie invalide,10930,1
Sicilia\D567_FICARAZZI_ple.gml,Valido,6747,0
Sicilia\D569_FICARRA_ple.gml,Valido,13708,0
Sicilia\D622_FIUMEDINISI_ple.gml,Valido,11591,0
Sicilia\D623_FIUMEFREDDO DI SICILIA_ple.gml,Valido,6435,0
Sicilia\D635_FLORESTA_ple.gml,Valido,5275,0
Sicilia\D636_FLORIDIA_ple.gml,Valido,13912,0
Sicilia\D661_FONDACHELLI-FANTINA_ple.gml,Valido,21096,0
Sicilia\D733_FORZA D`AGRO`_ple.gml,Valido,6520,0
Sicilia\D765_FRANCAVILLA DI SICILIA_ple.gml,Valido,15753,0
Sicilia\D768_FRANCOFONTE_ple.gml,Contiene geometrie invalide,35694,2
Sicilia\D793_FRAZZANO`_ple.gml,Valido,4724,0
Sicilia\D824_FURCI SICULO_ple.gml,Valido,13733,0
Sicilia\D825_FURNARI_ple.gml,Valido,10811,0
Sicilia\D844_GAGGI_ple.gml,Valido,4732,0
Sicilia\D849_GAGLIANO CASTELFERRATO_ple.gml,Valido,17098,0
Sicilia\D861_GALATI MAMERTINO_ple.gml,Valido,17049,0
Sicilia\D885_GALLODORO_ple.gml,Valido,4899,0
Sicilia\D907_GANGI_ple.gml,Valido,23629,0
Sicilia\D960_GELA_ple.gml,Valido,79214,0
Sicilia\D977_GERACI SICULO_ple.gml,Contiene geometrie invalide,21368,1
Sicilia\E013_GIARDINELLO_ple.gml,Valido,6047,0
Sicilia\E014_GIARDINI-NAXOS_ple.gml,Valido,5468,0
Sicilia\E016_GIARRATANA_ple.gml,Valido,10479,0
Sicilia\E017_GIARRE_ple.gml,Valido,20391,0
Sicilia\E023_GIBELLINA_ple.gml,Contiene geometrie invalide,14763,1
Sicilia\E043_GIOIOSA MAREA_ple.gml,Valido,29686,0
Sicilia\E055_GIULIANA_ple.gml,Contiene geometrie invalide,14923,1
Sicilia\E074_GODRANO_ple.gml,Valido,3665,0
Sicilia\E133_GRAMMICHELE_ple.gml,Valido,22577,0
Sicilia\E142_GRANITI_ple.gml,Valido,7163,0
Sicilia\E149_GRATTERI_ple.gml,Contiene geometrie invalide,7971,1
Sicilia\E156_GRAVINA DI CATANIA_ple.gml,Valido,6582,0
Sicilia\E209_GROTTE_ple.gml,Valido,11342,0
Sicilia\E233_GUALTIERI SICAMINO`_ple.gml,Valido,7861,0
Sicilia\E337_ISNELLO_ple.gml,Valido,9244,0
Sicilia\E350_ISOLA DELLE FEMMINE_ple.gml,Valido,3913,0
Sicilia\E366_ISPICA_ple.gml,Valido,40431,0
Sicilia\E374_ITALA_ple.gml,Valido,8084,0
Sicilia\E390_JOPPOLO GIANCAXIO_ple.gml,Contiene geometrie invalide,5033,1
Sicilia\E431_LAMPEDUSA E LINOSA_ple.gml,Valido,9948,0
Sicilia\E459_LASCARI_ple.gml,Valido,8864,0
Sicilia\E523_LENI_ple.gml,Contiene geometrie invalide,8456,1
Sicilia\E532_LENTINI_ple.gml,Contiene geometrie invalide,48327,2
Sicilia\E536_LEONFORTE_ple.gml,Valido,24764,0
Sicilia\E541_LERCARA FRIDDI_ple.gml,Contiene geometrie invalide,13115,1
Sicilia\E555_LETOIANNI_ple.gml,Valido,5414,0
Sicilia\E571_LIBRIZZI_ple.gml,Valido,12614,0
Sicilia\E573_LICATA_ple.gml,Valido,50002,0
Sicilia\E578_LICODIA EUBEA_ple.gml,Contiene geometrie invalide,21657,4
Sicilia\E594_LIMINA_ple.gml,Valido,8037,0
Sicilia\E602_LINGUAGLOSSA_ple.gml,Valido,17896,0
Sicilia\E606_LIPARI_ple.gml,Valido,86447,0
Sicilia\E618_MILENA_ple.gml,Valido,11357,0
Sicilia\E674_LONGI_ple.gml,Valido,8353,0
Sicilia\E714_LUCCA SICULA_ple.gml,Valido,7385,0
Sicilia\E854_MALETTO_ple.gml,Contiene geometrie invalide,12168,1
Sicilia\E855_MALFA_ple.gml,Valido,10983,0
Sicilia\E869_MALVAGNA_ple.gml,Valido,3132,0
Sicilia\E876_MANDANICI_ple.gml,Valido,5442,0
Sicilia\E953_MARIANOPOLI_ple.gml,Valido,5309,0
Sicilia\E957_MARINEO_ple.gml,Valido,21116,0
Sicilia\E974_MARSALA_ple.gml,Contiene geometrie invalide,159208,1
Sicilia\F004_MASCALI_ple.gml,Valido,20414,0
Sicilia\F005_MASCALUCIA_ple.gml,Valido,15329,0
Sicilia\F061_MAZARA DEL VALLO_ple.gml,Valido,98113,0
Sicilia\F065_MAZZARINO_ple.gml,Contiene geometrie invalide,43578,6
Sicilia\F066_MAZZARRA` SANT`ANDREA_ple.gml,Valido,4657,0
Sicilia\F107_MELILLI_ple.gml,Contiene geometrie invalide,24883,4
Sicilia\F126_MENFI_ple.gml,Contiene geometrie invalide,35783,1
Sicilia\F147_MERI`_ple.gml,Valido,2384,0
Sicilia\F158_MESSINA_ple.gml,Contiene geometrie invalide,176922,3
Sicilia\F184_MEZZOJUSO_ple.gml,Valido,12819,0
Sicilia\F206_MILAZZO_ple.gml,Valido,22072,0
Sicilia\F209_MILITELLO I V D CATANIA_ple.gml,Valido,23047,0
Sicilia\F210_MILITELLO ROSMARINO_ple.gml,Valido,7465,0
Sicilia\F214_MILO_ple.gml,Valido,7471,0
Sicilia\F217_MINEO_ple.gml,Valido,36902,0
Sicilia\F231_MIRABELLA IMBACCARI_ple.gml,Valido,6906,0
Sicilia\F242_MIRTO_ple.gml,Valido,5348,0
Sicilia\F246_MISILMERI_ple.gml,Contiene geometrie invalide,45358,1
Sicilia\F250_MISTERBIANCO_ple.gml,Valido,22537,0
Sicilia\F251_MISTRETTA_ple.gml,Valido,19693,0
Sicilia\F258_MODICA_ple.gml,Valido,85456,0
Sicilia\F277_MOIO ALCANTARA_ple.gml,Valido,5091,0
Sicilia\F299_PORTO EMPEDOCLE_ple.gml,Valido,11818,0
Sicilia\F359_MONFORTE SAN GIORGIO_ple.gml,Valido,15789,0
Sicilia\F368_MONGIUFFI MELIA_ple.gml,Valido,13285,0
Sicilia\F377_MONREALE_ple.gml,Contiene geometrie invalide,95352,4
Sicilia\F395_MONTAGNAREALE_ple.gml,Valido,15716,0
Sicilia\F400_MONTALBANO ELICONA_ple.gml,Contiene geometrie invalide,24232,1
Sicilia\F414_MONTALLEGRO_ple.gml,Contiene geometrie invalide,8472,1
Sicilia\F489_MONTEDORO_ple.gml,Contiene geometrie invalide,4721,1
Sicilia\F544_MONTELEPRE_ple.gml,Valido,10766,0
Sicilia\F553_MONTEMAGGIORE BELSITO_ple.gml,Valido,13898,0
Sicilia\F610_MONTEROSSO ALMO_ple.gml,Valido,11156,0
Sicilia\F655_MONTEVAGO_ple.gml,Contiene geometrie invalide,11169,2
Sicilia\F772_MOTTA CAMASTRA_ple.gml,Valido,8990,0
Sicilia\F773_MOTTA D`AFFERMO_ple.gml,Valido,10010,0
Sicilia\F781_MOTTA SANT`ANASTASIA_ple.gml,Valido,13343,0
